path,corrupted,width,height,mode,aspect_ratio,file_hash,error
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000346.jpg,False,767,576,RGB,1.332,f10effa7b86b0dea0bf9b8c9951a91d1,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015353.jpg,False,6688,4459,RGB,1.5,989b775647f0ef5502b07ec2d9cedffc,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013969.jpg,False,4288,2848,RGB,1.506,4ff61b5c480fae5c008dc22fd98f858d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012143.jpg,False,3008,2000,RGB,1.504,20152845678c36a730d62fa64819f5fb,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000233.jpg,False,962,674,RGB,1.427,5f3b23994660103165dc2a6283aacde4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014716.jpg,False,6641,4440,RGB,1.496,1110142523f14be2e585f0844774dd2c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000500.jpg,False,919,802,RGB,1.146,f29eee7e2ac393ecb0885367630928cf,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000379.jpg,False,3072,2304,RGB,1.333,1efcd5bd7e9f8cb1dc9a41ad0797f57e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000072.jpg,False,1022,767,RGB,1.332,02f802aa3f6bd9e4894c387a59f22a10,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014785.jpg,False,6621,4401,RGB,1.504,a458e76672d7a214f1714e3f9b7d8e9e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000283.jpg,False,1024,768,RGB,1.333,1140b82273edeb09137769d110ff3316,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015962.jpg,False,3008,2000,RGB,1.504,10ee0d4dfd6330d7430013c22d46fa63,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014635.jpg,False,2592,1936,RGB,1.339,f6b2f6326817fdddd0810ae1973ceaed,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013525.jpg,False,3008,2000,RGB,1.504,9cd35fc007e46027cc7ea04dbd6bb9ab,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010183.jpg,False,1024,768,RGB,1.333,69e7769552adc27a8a388804142b1bf3,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0008403.jpg,False,3024,2016,RGB,1.5,cceb92ca6e80da660e5cbec757b4165a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014663.jpg,False,6668,4479,RGB,1.489,1b25689252a16bd4724cacc70de4d92b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011112.jpg,False,1024,768,RGB,1.333,8aa156f49b0109f86cef14b2bf6986a8,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012086.jpg,False,4288,2848,RGB,1.506,af5e83d87aa1ae36da63a120104a2351,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009969.jpg,False,1024,768,RGB,1.333,3da1ec77e34e0855582b291f46cd3e38,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014028.jpg,False,3008,2000,RGB,1.504,f9a1977a75eaf50abfd240e475900bd9,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014677.jpg,False,6642,4420,RGB,1.503,2efcb39bbf4ac17cda2e5a5e50131c98,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011393.jpg,False,1024,768,RGB,1.333,0d5b650038e0a4713f36c568c2f64846,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010248.jpg,False,1024,768,RGB,1.333,3422840ba24c0f49acdb6fd1f5f90db4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015153.jpg,False,6601,4401,RGB,1.5,a77099d388c053bc3cbfce0e07c42245,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014286.jpg,False,4288,2848,RGB,1.506,8d6d3805fd8e6426a4c73d342bf3ed9e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010006.jpg,False,1024,768,RGB,1.333,425d27702d484756be3af8a96e9fe670,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014931.jpg,False,6688,4439,RGB,1.507,28bbeed6d8e3218c4952cfc6b13c5bf3,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0007796.jpg,False,3024,2016,RGB,1.5,1d3e5e680e5ab3d5b5ad50f6d99ab3a0,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000123.jpg,False,2048,1536,RGB,1.333,421c8ed6ca3a6755dbadddebf8664fe5,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014937.jpg,False,6688,4439,RGB,1.507,fbe3049f1526af2739d51fa33dc96a76,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015279.jpg,False,6688,4439,RGB,1.507,aa740c0dfefa951f71cf148cb30d700b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0016004.jpg,False,4288,2848,RGB,1.506,364be827b6071d67cee81140715f1a3b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012360.jpg,False,3008,2000,RGB,1.504,0ca3aac5c7bcf73767e38d4d8eb538db,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014453.jpg,False,4288,2848,RGB,1.506,149a2810c5944d4a17fc34af66e75813,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010458.jpg,False,1024,768,RGB,1.333,0f228e09b5dd4becc13a6a5d49c84a84,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013360.jpg,False,4288,2848,RGB,1.506,33d799600c8534c6c86d92e71e6471b5,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000047.jpg,False,1504,1129,RGB,1.332,a9378870396d75ffbe44a78b5cd6bd5b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000105.jpg,False,2592,1944,RGB,1.333,7a71127dd5779c5edaa213b5681e83b8,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012253.jpg,False,4288,2848,RGB,1.506,58698a7efbddc503c34f79fa6bba87db,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012741.jpg,False,3008,2000,RGB,1.504,75a73635e8aee3b401941ca573819433,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0016023.jpg,False,3872,2592,RGB,1.494,cb4a5df1b7da5c0d363eb2146ee5f8a4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011362.jpg,False,1024,768,RGB,1.333,95ec2d88ffae9cbb7ecfa1cceba2ade1,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013035.jpg,False,3008,2000,RGB,1.504,ae4f2e8becffcfc79c9b4da25e87625e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0016030.jpg,False,4288,2848,RGB,1.506,a2ed48326ce09f149baac36f1641690c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010456.jpg,False,1024,768,RGB,1.333,3e52c136011972b418ca86c3d8c0fb07,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0002439.jpg,False,3024,2016,RGB,1.5,f2518b0622f23af38b64f549044b1b25,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000082.jpg,False,2048,1536,RGB,1.333,d50582a3cd07dde709f1f03d3078528f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014694.jpg,False,6648,4439,RGB,1.498,8d46304876b6f9af54e9ee19ce0e32e5,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000277.jpg,False,1024,768,RGB,1.333,d22b2577e176ecf0bec0ea047ac0d2a0,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013517.jpg,False,4288,2848,RGB,1.506,cdbc4aaea6f67bc85d6164c596017d6a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000556.jpg,False,824,719,RGB,1.146,1f02e9893216fb53f85ef0af18766596,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0001181.jpg,False,4288,2848,RGB,1.506,a0e6fd31008f380fddbc0ee8155f919b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015945.jpg,False,3008,2000,RGB,1.504,9a904d5053de66907e779592616d2ac4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011227.jpg,False,1024,768,RGB,1.333,51cfed2783d064c1e65b22dc8ef580cd,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010036.jpg,False,1024,768,RGB,1.333,450cf1fbe8a49b772ed19c92dfa55392,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000164.jpg,False,959,638,RGB,1.503,abf6f6d4b38b73cfdda14cbceb7c962f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010090.jpg,False,1024,768,RGB,1.333,16f1fc2925c162edcad3021488a0b90d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010043.jpg,False,1024,768,RGB,1.333,8a42dcffc4d23212dfe17a870e6e5ee8,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012814.jpg,False,3008,2000,RGB,1.504,b284a14446b01e0c241e5a1a839ab8b2,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013198.jpg,False,3008,2000,RGB,1.504,4fda48e9446e30f8846276a3cd83c861,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013169.jpg,False,3008,2000,RGB,1.504,b9fafbb0ae03bddbd41d5d763f4f160c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014696.jpg,False,6648,4459,RGB,1.491,3c8e7259665909a0f231d4c5e405dc4f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010059.jpg,False,1024,768,RGB,1.333,65d926010127b94a7d6e3f53c0247844,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014291.jpg,False,4288,2848,RGB,1.506,7a1600e7ae4df0f31fcd98e7609ec983,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000256.jpg,False,1024,768,RGB,1.333,c69eb0e13799789064e3fcc0579cb82d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000535.jpg,False,824,719,RGB,1.146,a888156a5dfc823833cc6670762977f4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014129.jpg,False,4288,2848,RGB,1.506,ae0b66ba23c9bfe545dde9ccfbafb32b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000242.jpg,False,1024,768,RGB,1.333,eb9426240da0f94a734c2be031557939,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013733.jpg,False,4288,2848,RGB,1.506,600bb761a75e4dab8c8440e15a860d77,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012770.jpg,False,3008,2000,RGB,1.504,52309c6fe5443756571c878fcf375c44,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012445.jpg,False,4288,2848,RGB,1.506,c5c96f79bcee0644a6ce9149c37925f6,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013010.jpg,False,3008,2000,RGB,1.504,5332541c92282b5c59348826b3c5c660,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010846.jpg,False,1024,768,RGB,1.333,b3002bf3d7c0f386a80c37aca8ca669b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015526.jpg,False,6621,4401,RGB,1.504,105677db8f0f823b5672edcab7da4613,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014576.jpg,False,2592,1936,RGB,1.339,bead2166df00a99e037b55f7046482cf,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014438.jpg,False,4288,2848,RGB,1.506,369824a0586fd5f374253b7b03090be5,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015419.jpg,False,6648,4459,RGB,1.491,3dcc51fe27af5e02ffb59b1e7778e3b3,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013908.jpg,False,3008,2000,RGB,1.504,0e44ae2106ca5a1dc4fe2ecd626fd37c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013084.jpg,False,3008,2000,RGB,1.504,02be36e44169321552718698d2f14e77,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014693.jpg,False,6628,4439,RGB,1.493,33d1376d3f2882bbcd3235efc296d577,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010475.jpg,False,1024,768,RGB,1.333,e7fb5b363e07af0111a405f18dafef81,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000052.jpg,False,1504,1129,RGB,1.332,24fc752d1983da47d1faef1f96d4bf77,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013888.jpg,False,4288,2848,RGB,1.506,169ae4e51a782f7606074ca114f3c97c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012348.jpg,False,3008,2000,RGB,1.504,eb7ed5ad3cb2e1e68b8591c77d6ba376,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000540.jpg,False,824,719,RGB,1.146,358e383306cc18b4194322035e704f78,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013961.jpg,False,4288,2848,RGB,1.506,0a9a2ac218d5fd32cbab4acfb08f9d11,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010010.jpg,False,1024,768,RGB,1.333,e5224ac041db8809e33ef7438e091980,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0006193.jpg,False,3024,2016,RGB,1.5,05d1f85028558ab8787619a3bf4efebf,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000515.jpg,False,919,802,RGB,1.146,2045bc6c87a7dcd94a9394706dd4a639,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000530.jpg,False,919,802,RGB,1.146,d005aef5b136c727129041fddd7ab160,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015313.jpg,False,6688,4419,RGB,1.513,6fc83a9e872a9647b48235015362e045,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014187.jpg,False,4288,2848,RGB,1.506,b879f8ea44f0a2d165db4e38bb5095f8,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015968.jpg,False,3008,2000,RGB,1.504,e727960a7c33fa98f8c1ebe0ed4bfa58,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015416.jpg,False,6668,4419,RGB,1.509,279652e77e8d8b96f05ef215a13148b2,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013578.jpg,False,4288,2848,RGB,1.506,d9d4b00e5dc7d7ee047bd685aea5b790,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013637.jpg,False,4288,2848,RGB,1.506,f1c0f25f849e8375e5f5356ce8c54b1f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012271.jpg,False,4288,2848,RGB,1.506,411b2607b3f44bc43b4a9fab2fe09b3d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000173.jpg,False,722,545,RGB,1.325,8b06082699717e09a0955cdd61fe1de8,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000053.jpg,False,1504,1129,RGB,1.332,cf2d173daebf479abf7e3f1148662ce9,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011317.jpg,False,1024,768,RGB,1.333,2111bf18adae69a3bdac751709b194a7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000529.jpg,False,1028,753,RGB,1.365,bc16573561643afad1eb72b8142d8691,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009895.jpg,False,1024,768,RGB,1.333,9863432886123f397706483cb1c54ae0,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0008524.jpg,False,4288,2848,RGB,1.506,41c3ec4f937f764ef2ac5927ba345ba6,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0002453.jpg,False,3024,2016,RGB,1.5,a242f15694a6e8228857b7dc82517262,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011118.jpg,False,1024,768,RGB,1.333,94f544c1675b533fe187a4fe6a721ae2,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011229.jpg,False,1024,768,RGB,1.333,3836824cae6b14eb87c5b75e670b21d5,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015174.jpg,False,6648,4439,RGB,1.498,c6db92ed031e2b7c7c9703677e768660,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012406.jpg,False,4288,2848,RGB,1.506,cba00f70ae121a6d32a97186f0125b8f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012235.jpg,False,4288,2848,RGB,1.506,fbe31457fbff3d7598ae0c37e6ce68c7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000232.jpg,False,960,645,RGB,1.488,f6d18095502d009ab730d9d21c612859,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012489.jpg,False,4288,2848,RGB,1.506,70798660e19a31c1fecdb2d1143f3abe,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014567.jpg,False,2592,1936,RGB,1.339,c190bd999894ac7eea3e2887afc792aa,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014913.jpg,False,6708,4439,RGB,1.511,14e105c8656832064ffa505a0057e6b8,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012201.jpg,False,3008,2000,RGB,1.504,c0872183712d328d270dab0b6df3f2a7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000182.jpg,False,1502,1051,RGB,1.429,be9a3d7a1e410ec950d00969e3aaa79d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012871.jpg,False,3872,2592,RGB,1.494,0bc715b11aee1a9dd6b3ae761c59e0f6,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015939.jpg,False,3008,2000,RGB,1.504,de0ecb838c518e4f7f5c3b4edb7c53f3,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012961.jpg,False,3008,2000,RGB,1.504,365f5a3492fd91ed571dd0f3feff5d9c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010032.jpg,False,1024,768,RGB,1.333,c5733d6dfc6973e266ec962f28badbcd,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014664.jpg,False,6628,4419,RGB,1.5,b4c3ce1d03f67eac4e6853d73338d4ad,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014637.jpg,False,2592,1936,RGB,1.339,f8609fb1b6c4bd89eb4c71bfe16c0a1c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0016046.jpg,False,3008,2000,RGB,1.504,9d0efd005cdea08af3f877055cbb080c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000370.jpg,False,767,576,RGB,1.332,50ca4ef4a1ac80c106a68e8aefb7d314,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014908.jpg,False,6688,4439,RGB,1.507,b347fc46ae1c401609e53d585db90945,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015015.jpg,False,6607,4419,RGB,1.495,dd167bc1ab7520120a9cba6970d42a54,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014726.jpg,False,6641,4440,RGB,1.496,1e130d2070813a499c270d3b7ce4e160,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012877.jpg,False,3872,2592,RGB,1.494,4a39aad2663183d420a16d7bf2a2f40f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000263.jpg,False,1024,768,RGB,1.333,cf56ea7d7094f3fa2a5d6badf81e40ee,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000074.jpg,False,1022,767,RGB,1.332,d97128651852dadda1cfb4c503d89150,
